,Cured/Discharged/Migrated,Date,Death,Name of State / UT,Total Confirmed cases,coronaenquirycalls,cumulativepeopleinquarantine,negative,numcallsstatehelpline,numicubeds,numisolationbeds,numventilators,populationncp2019projection,positive,source1,state,tagpeopleinquarantine,tagtotaltested,testpositivityrate,testspermillion,testsperpositivecase,testsperthousand,totaln95masks,totalpeoplecurrentlyinquarantine,totalpeoplereleasedfromquarantine,totalppe,totaltested,unconfirmed
75,1847,2020-05-23,39,Punjab,2029,,,,,,,,,,,,,,,,,,,,,,,
76,1870,2020-05-24,39,Punjab,2045,,,,,,,,,,,,,,,,,,,,,,,
77,1898,2020-05-25,40,Punjab,2060,,,,,,,,,,,,,,,,,,,,,,,
78,1898,2020-05-26,40,Punjab,2060,,,,,,,,,,,,,,,,,,,,,,,
79,1918,2020-05-27,40,Punjab,2106,,,,,,,,,,,,,,,,,,,,,,,
80,1918,2020-05-28,40,Punjab,2139,,,,,,,,,,,,,,,,,,,,,,,
81,1946,2020-05-29,40,Punjab,2158,,,,,,,,,,,,,,,,,,,,,,,
82,1949,2020-05-30,42,Punjab,2197,,,,,,,,,,,,,,,,,,,,,,,
83,1967,2020-05-31,44,Punjab,2233,,,,,,,,,,,,,,,,,,,,,,,
84,1987,2020-06-01,45,Punjab,2263,,,,,,,,,,,,,,,,,,,,,,,
85,2000,2020-06-02,45,Punjab,2301,,,,,,,,,,,,,,,,,,,,,,,
86,2017,2020-06-03,46,Punjab,2342,,,,,,,,,,,,,,,,,,,,,,,
87,2029,2020-06-04,47,Punjab,2376,,,,,,,,,,,,,,,,,,,,,,,
88,2043,2020-06-05,47,Punjab,2415,,,,,,,,,,,,,,,,,,,,,,,
0,0,2020-03-04,0,Rajasthan,1,,,,,,,,,,,,,,,,,,,,,,,
1,0,2020-03-05,0,Rajasthan,1,,,,,,,,,,,,,,,,,,,,,,,
2,0,2020-03-06,0,Rajasthan,1,,,,,,,,,,,,,,,,,,,,,,,
3,0,2020-03-07,0,Rajasthan,1,,,,,,,,,,,,,,,,,,,,,,,
4,0,2020-03-08,0,Rajasthan,1,,,,,,,,,,,,,,,,,,,,,,,
5,0,2020-03-09,0,Rajasthan,1,,,,,,,,,,,,,,,,,,,,,,,
6,0,2020-03-10,0,Rajasthan,1,,,,,,,,,,,,,,,,,,,,,,,
7,0,2020-03-11,0,Rajasthan,3,,,,,,,,,,,,,,,,,,,,,,,
8,0,2020-03-12,0,Rajasthan,3,,,,,,,,,,,,,,,,,,,,,,,
9,0,2020-03-13,0,Rajasthan,3,,,,,,,,,,,,,,,,,,,,,,,
10,1,2020-03-14,0,Rajasthan,3,,,,,,,,,,,,,,,,,,,,,,,
11,3,2020-03-15,0,Rajasthan,4,,,,,,,,,,,,,,,,,,,,,,,
12,3,2020-03-16,0,Rajasthan,4,,,,,,,,,,,,,,,,,,,,,,,
13,3,2020-03-17,0,Rajasthan,4,,,,,,,,,,,,,,,,,,,,,,,
14,3,2020-03-18,0,Rajasthan,4,,,,,,,,,,,,,,,,,,,,,,,
15,3,2020-03-19,0,Rajasthan,7,,,,,,,,,,,,,,,,,,,,,,,
16,3,2020-03-20,0,Rajasthan,7,,,,,,,,,,,,,,,,,,,,,,,
17,3,2020-03-21,0,Rajasthan,17,,,,,,,,,,,,,,,,,,,,,,,
18,3,2020-03-22,0,Rajasthan,24,,,,,,,,,,,,,,,,,,,,,,,
19,3,2020-03-23,0,Rajasthan,28,,,,,,,,,,,,,,,,,,,,,,,
20,3,2020-03-24,0,Rajasthan,32,,,,,,,,,,,,,,,,,,,,,,,
21,3,2020-03-25,0,Rajasthan,36,,,,,,,,,,,,,,,,,,,,,,,
22,3,2020-03-26,0,Rajasthan,41,,,,,,,,,,,,,,,,,,,,,,,
23,3,2020-03-27,0,Rajasthan,41,,,,,,,,,,,,,,,,,,,,,,,
24,3,2020-03-28,0,Rajasthan,54,,,,,,,,,,,,,,,,,,,,,,,
25,3,2020-03-29,0,Rajasthan,54,,,,,,,,,,,,,,,,,,,,,,,
26,3,2020-03-30,0,Rajasthan,57,,,,,,,,,,,,,,,,,,,,,,,
27,3,2020-03-31,0,Rajasthan,74,,,,,,,,,,,,,,,,,,,,,,,
28,3,2020-04-01,0,Rajasthan,93,,,,,,,,,,,,,,,,,,,,,,,
29,3,2020-04-02,0,Rajasthan,108,,,,,,,,,,,,,,,,,,,,,,,
30,3,2020-04-03,0,Rajasthan,133,,,,,,,,,,,,,,,,,,,,,,,
31,3,2020-04-04,0,Rajasthan,179,,,,,,,,,,,,,,,,,,,,,,,
32,21,2020-04-05,0,Rajasthan,200,,,,,,,,,,,,,,,,,,,,,,,
33,21,2020-04-06,0,Rajasthan,253,,,,,,,,,,,,,,,,,,,,,,,
34,21,2020-04-07,3,Rajasthan,288,,,,,,,,,,,,,,,,,,,,,,,
35,21,2020-04-08,3,Rajasthan,328,,,,,,,,,,,,,,,,,,,,,,,
36,21,2020-04-09,3,Rajasthan,381,,,,,,,,,,,,,,,,,,,,,,,
37,21,2020-04-10,3,Rajasthan,463,,,,,,,,,,,,,,,,,,,,,,,
38,21,2020-04-11,3,Rajasthan,553,,,,,,,,,,,,,,,,,,,,,,,
39,21,2020-04-12,3,Rajasthan,700,,,,,,,,,,,,,,,,,,,,,,,
40,21,2020-04-13,3,Rajasthan,804,,,,,,,,,,,,,,,,,,,,,,,
41,133,2020-04-14,3,Rajasthan,879,,,,,,,,,,,,,,,,,,,,,,,
42,147,2020-04-15,3,Rajasthan,969,,,,,,,,,,,,,,,,,,,,,,,
43,147,2020-04-16,3,Rajasthan,1023,,,,,,,,,,,,,,,,,,,,,,,
44,164,2020-04-17,11,Rajasthan,1131,,,,,,,,,,,,,,,,,,,,,,,
45,183,2020-04-18,11,Rajasthan,1229,,,,,,,,,,,,,,,,,,,,,,,
46,183,2020-04-19,11,Rajasthan,1351,,,,,,,,,,,,,,,,,,,,,,,
47,183,2020-04-20,14,Rajasthan,1478,,,,,,,,,,,,,,,,,,,,,,,
48,205,2020-04-21,25,Rajasthan,1576,,,,,,,,,,,,,,,,,,,,,,,
49,230,2020-04-22,25,Rajasthan,1659,,,,,,,,,,,,,,,,,,,,,,,
50,230,2020-04-23,27,Rajasthan,1890,,,,,,,,,,,,,,,,,,,,,,,
51,230,2020-04-24,27,Rajasthan,1964,,,,,,,,,,,,,,,,,,,,,,,
52,230,2020-04-25,27,Rajasthan,2034,,,,,,,,,,,,,,,,,,,,,,,
53,493,2020-04-26,33,Rajasthan,2083,,,,,,,,,,,,,,,,,,,,,,,
54,518,2020-04-27,33,Rajasthan,2185,,,,,,,,,,,,,,,,,,,,,,,
55,669,2020-04-28,46,Rajasthan,2262,,,,,,,,,,,,,,,,,,,,,,,
56,768,2020-04-29,51,Rajasthan,2364,,,,,,,,,,,,,,,,,,,,,,,
57,768,2020-04-30,51,Rajasthan,2438,,,,,,,,,,,,,,,,,,,,,,,
58,836,2020-05-01,58,Rajasthan,2584,,,,,,,,,,,,,,,,,,,,,,,
59,1116,2020-05-02,62,Rajasthan,2666,,,,,,,,,,,,,,,,,,,,,,,
60,1121,2020-05-03,65,Rajasthan,2770,,,,,,,,,,,,,,,,,,,,,,,
61,1356,2020-05-04,71,Rajasthan,2886,,,,,,,,,,,,,,,,,,,,,,,
62,1394,2020-05-05,77,Rajasthan,3061,,,,,,,,,,,,,,,,,,,,,,,
63,1525,2020-05-06,89,Rajasthan,3158,,,,,,,,,,,,,,,,,,,,,,,
64,1596,2020-05-07,92,Rajasthan,3317,,,,,,,,,,,,,,,,,,,,,,,
65,1596,2020-05-08,97,Rajasthan,3427,,,,,,,,,,,,,,,,,,,,,,,
66,1916,2020-05-09,101,Rajasthan,3579,,,,,,,,,,,,,,,,,,,,,,,
67,2026,2020-05-10,106,Rajasthan,3708,,,,,,,,,,,,,,,,,,,,,,,
68,2176,2020-05-11,107,Rajasthan,3814,,,,,,,,,,,,,,,,,,,,,,,
69,2264,2020-05-12,113,Rajasthan,3988,,,,,,,,,,,,,,,,,,,,,,,
70,2378,2020-05-13,117,Rajasthan,4126,,,,,,,,,,,,,,,,,,,,,,,
71,2459,2020-05-14,121,Rajasthan,4328,,,,,,,,,,,,,,,,,,,,,,,
72,2580,2020-05-15,125,Rajasthan,4534,,,,,,,,,,,,,,,,,,,,,,,
73,2677,2020-05-16,125,Rajasthan,4727,,,,,,,,,,,,,,,,,,,,,,,
74,2839,2020-05-17,126,Rajasthan,4960,,,,,,,,,,,,,,,,,,,,,,,
75,2992,2020-05-18,131,Rajasthan,5202,,,,,,,,,,,,,,,,,,,,,,,
76,3218,2020-05-19,138,Rajasthan,5507,,,,,,,,,,,,,,,,,,,,,,,
77,3337,2020-05-20,143,Rajasthan,5845,,,,,,,,,,,,,,,,,,,,,,,
78,3404,2020-05-21,147,Rajasthan,6015,,,,,,,,,,,,,,,,,,,,,,,
79,3485,2020-05-22,151,Rajasthan,6227,,,,,,,,,,,,,,,,,,,,,,,
80,3680,2020-05-23,153,Rajasthan,6494,,,,,,,,,,,,,,,,,,,,,,,
81,3786,2020-05-24,160,Rajasthan,6742,,,,,,,,,,,,,,,,,,,,,,,
82,3848,2020-05-25,163,Rajasthan,7028,,,,,,,,,,,,,,,,,,,,,,,
83,3951,2020-05-26,167,Rajasthan,7300,,,,,,,,,,,,,,,,,,,,,,,
84,4171,2020-05-27,170,Rajasthan,7536,,,,,,,,,,,,,,,,,,,,,,,
85,4457,2020-05-28,173,Rajasthan,7703,,,,,,,,,,,,,,,,,,,,,,,
86,4817,2020-05-29,180,Rajasthan,8067,,,,,,,,,,,,,,,,,,,,,,,
87,5244,2020-05-30,184,Rajasthan,8365,,,,,,,,,,,,,,,,,,,,,,,
88,5739,2020-05-31,193,Rajasthan,8617,,,,,,,,,,,,,,,,,,,,,,,
89,5927,2020-06-01,194,Rajasthan,8831,,,,,,,,,,,,,,,,,,,,,,,
90,6040,2020-06-02,198,Rajasthan,8980,,,,,,,,,,,,,,,,,,,,,,,
91,6435,2020-06-03,203,Rajasthan,9373,,,,,,,,,,,,,,,,,,,,,,,
92,6744,2020-06-04,209,Rajasthan,9652,,,,,,,,,,,,,,,,,,,,,,,
93,7104,2020-06-05,213,Rajasthan,9862,,,,,,,,,,,,,,,,,,,,,,,
0,0,2020-05-24,0,Sikkim,1,,,,,,,,,,,,,,,,,,,,,,,
1,0,2020-05-25,0,Sikkim,1,,,,,,,,,,,,,,,,,,,,,,,
2,0,2020-05-26,0,Sikkim,1,,,,,,,,,,,,,,,,,,,,,,,
3,0,2020-05-27,0,Sikkim,1,,,,,,,,,,,,,,,,,,,,,,,
4,0,2020-05-28,0,Sikkim,1,,,,,,,,,,,,,,,,,,,,,,,
5,0,2020-05-29,0,Sikkim,1,,,,,,,,,,,,,,,,,,,,,,,
6,0,2020-05-30,0,Sikkim,1,,,,,,,,,,,,,,,,,,,,,,,
7,0,2020-05-31,0,Sikkim,1,,,,,,,,,,,,,,,,,,,,,,,
8,0,2020-06-01,0,Sikkim,1,,,,,,,,,,,,,,,,,,,,,,,
9,0,2020-06-02,0,Sikkim,1,,,,,,,,,,,,,,,,,,,,,,,
10,0,2020-06-03,0,Sikkim,1,,,,,,,,,,,,,,,,,,,,,,,
11,0,2020-06-04,0,Sikkim,2,,,,,,,,,,,,,,,,,,,,,,,
12,0,2020-06-05,0,Sikkim,2,,,,,,,,,,,,,,,,,,,,,,,
0,0,2020-03-07,0,Tamil Nadu,1,,,,,,,,,,,,,,,,,,,,,,,
1,0,2020-03-08,0,Tamil Nadu,1,,,,,,,,,,,,,,,,,,,,,,,
2,0,2020-03-09,0,Tamil Nadu,1,,,,,,,,,,,,,,,,,,,,,,,
3,0,2020-03-10,0,Tamil Nadu,1,,,,,,,,,,,,,,,,,,,,,,,
4,0,2020-03-11,0,Tamil Nadu,1,,,,,,,,,,,,,,,,,,,,,,,
5,0,2020-03-12,0,Tamil Nadu,1,,,,,,,,,,,,,,,,,,,,,,,
6,0,2020-03-13,0,Tamil Nadu,1,,,,,,,,,,,,,,,,,,,,,,,
7,0,2020-03-14,0,Tamil Nadu,1,,,,,,,,,,,,,,,,,,,,,,,
8,0,2020-03-15,0,Tamil Nadu,1,,,,,,,,,,,,,,,,,,,,,,,
9,0,2020-03-16,0,Tamil Nadu,1,,,,,,,,,,,,,,,,,,,,,,,
10,0,2020-03-17,0,Tamil Nadu,1,,,,,,,,,,,,,,,,,,,,,,,
11,0,2020-03-18,0,Tamil Nadu,1,,,,,,,,,,,,,,,,,,,,,,,
12,1,2020-03-19,0,Tamil Nadu,2,,,,,,,,,,,,,,,,,,,,,,,
13,1,2020-03-20,0,Tamil Nadu,3,,,,,,,,,,,,,,,,,,,,,,,
14,1,2020-03-21,0,Tamil Nadu,3,,,,,,,,,,,,,,,,,,,,,,,
15,1,2020-03-22,0,Tamil Nadu,7,,,,,,,,,,,,,,,,,,,,,,,
16,1,2020-03-23,0,Tamil Nadu,9,,,,,,,,,,,,,,,,,,,,,,,
17,1,2020-03-24,0,Tamil Nadu,15,,,,,,,,,,,,,,,,,,,,,,,
18,1,2020-03-25,0,Tamil Nadu,18,,,,,,,,,,,,,,,,,,,,,,,
19,1,2020-03-26,1,Tamil Nadu,26,,,,,,,,,,,,,,,,,,,,,,,
20,1,2020-03-27,1,Tamil Nadu,29,,,,,,,,,,,,,,,,,,,,,,,
21,2,2020-03-28,1,Tamil Nadu,40,,,,,,,,,,,,,,,,,,,,,,,
22,2,2020-03-29,1,Tamil Nadu,42,,,,,,,,,,,,,,,,,,,,,,,
23,4,2020-03-30,1,Tamil Nadu,50,,,,,,,,,,,,,,,,,,,,,,,
24,4,2020-03-31,1,Tamil Nadu,74,,,,,,,,,,,,,,,,,,,,,,,
25,6,2020-04-01,1,Tamil Nadu,234,,,,,,,,,,,,,,,,,,,,,,,
26,6,2020-04-02,1,Tamil Nadu,234,,,,,,,,,,,,,,,,,,,,,,,
27,6,2020-04-03,1,Tamil Nadu,309,,,,,,,,,,,,,,,,,,,,,,,
28,6,2020-04-04,1,Tamil Nadu,411,,,,,,,,,,,,,,,,,,,,,,,
29,6,2020-04-05,3,Tamil Nadu,485,,,,,,,,,,,,,,,,,,,,,,,
30,8,2020-04-06,5,Tamil Nadu,571,,,,,,,,,,,,,,,,,,,,,,,
31,8,2020-04-07,5,Tamil Nadu,621,,,,,,,,,,,,,,,,,,,,,,,
32,19,2020-04-08,7,Tamil Nadu,690,,,,,,,,,,,,,,,,,,,,,,,
33,21,2020-04-09,8,Tamil Nadu,738,,,,,,,,,,,,,,,,,,,,,,,
34,21,2020-04-10,8,Tamil Nadu,834,,,,,,,,,,,,,,,,,,,,,,,
35,44,2020-04-11,8,Tamil Nadu,911,,,,,,,,,,,,,,,,,,,,,,,
36,44,2020-04-12,10,Tamil Nadu,969,,,,,,,,,,,,,,,,,,,,,,,
37,50,2020-04-13,11,Tamil Nadu,1043,,,,,,,,,,,,,,,,,,,,,,,
38,58,2020-04-14,11,Tamil Nadu,1173,,,,,,,,,,,,,,,,,,,,,,,
39,81,2020-04-15,12,Tamil Nadu,1204,,,,,,,,,,,,,,,,,,,,,,,
40,118,2020-04-16,14,Tamil Nadu,1242,,,,,,,,,,,,,,,,,,,,,,,
41,180,2020-04-17,15,Tamil Nadu,1267,,,,,,,,,,,,,,,,,,,,,,,
42,283,2020-04-18,15,Tamil Nadu,1323,,,,,,,,,,,,,,,,,,,,,,,
43,365,2020-04-19,15,Tamil Nadu,1372,,,,,,,,,,,,,,,,,,,,,,,
44,411,2020-04-20,15,Tamil Nadu,1477,,,,,,,,,,,,,,,,,,,,,,,
45,457,2020-04-21,17,Tamil Nadu,1520,,,,,,,,,,,,,,,,,,,,,,,
46,635,2020-04-22,18,Tamil Nadu,1596,,,,,,,,,,,,,,,,,,,,,,,
47,662,2020-04-23,18,Tamil Nadu,1629,,,,,,,,,,,,,,,,,,,,,,,
48,752,2020-04-24,20,Tamil Nadu,1683,,,,,,,,,,,,,,,,,,,,,,,
49,866,2020-04-25,22,Tamil Nadu,1755,,,,,,,,,,,,,,,,,,,,,,,
50,960,2020-04-26,23,Tamil Nadu,1821,,,,,,,,,,,,,,,,,,,,,,,
51,1020,2020-04-27,24,Tamil Nadu,1885,,,,,,,,,,,,,,,,,,,,,,,
52,1101,2020-04-28,24,Tamil Nadu,1937,,,,,,,,,,,,,,,,,,,,,,,
53,1168,2020-04-29,25,Tamil Nadu,2058,,,,,,,,,,,,,,,,,,,,,,,
54,1210,2020-04-30,27,Tamil Nadu,2162,,,,,,,,,,,,,,,,,,,,,,,
55,1258,2020-05-01,27,Tamil Nadu,2323,,,,,,,,,,,,,,,,,,,,,,,
56,1312,2020-05-02,28,Tamil Nadu,2526,,,,,,,,,,,,,,,,,,,,,,,
57,1341,2020-05-03,29,Tamil Nadu,2757,,,,,,,,,,,,,,,,,,,,,,,
58,1379,2020-05-04,30,Tamil Nadu,3023,,,,,,,,,,,,,,,,,,,,,,,
59,1409,2020-05-05,31,Tamil Nadu,3550,,,,,,,,,,,,,,,,,,,,,,,
60,1485,2020-05-06,33,Tamil Nadu,4058,,,,,,,,,,,,,,,,,,,,,,,
61,1516,2020-05-07,35,Tamil Nadu,4829,,,,,,,,,,,,,,,,,,,,,,,
62,1547,2020-05-08,37,Tamil Nadu,5409,,,,,,,,,,,,,,,,,,,,,,,
63,1605,2020-05-09,40,Tamil Nadu,6009,,,,,,,,,,,,,,,,,,,,,,,
64,1824,2020-05-10,44,Tamil Nadu,6535,,,,,,,,,,,,,,,,,,,,,,,
65,1959,2020-05-11,47,Tamil Nadu,7204,,,,,,,,,,,,,,,,,,,,,,,
66,2051,2020-05-12,53,Tamil Nadu,8002,,,,,,,,,,,,,,,,,,,,,,,
67,2134,2020-05-13,61,Tamil Nadu,8718,,,,,,,,,,,,,,,,,,,,,,,
68,2176,2020-05-14,64,Tamil Nadu,9227,,,,,,,,,,,,,,,,,,,,,,,
69,2240,2020-05-15,66,Tamil Nadu,9674,,,,,,,,,,,,,,,,,,,,,,,
70,2599,2020-05-16,71,Tamil Nadu,10108,,,,,,,,,,,,,,,,,,,,,,,
71,3538,2020-05-17,74,Tamil Nadu,10585,,,,,,,,,,,,,,,,,,,,,,,
72,4172,2020-05-18,78,Tamil Nadu,11224,,,,,,,,,,,,,,,,,,,,,,,
73,4406,2020-05-19,81,Tamil Nadu,11760,,,,,,,,,,,,,,,,,,,,,,,
74,4895,2020-05-20,84,Tamil Nadu,12448,,,,,,,,,,,,,,,,,,,,,,,
75,5882,2020-05-21,87,Tamil Nadu,13191,,,,,,,,,,,,,,,,,,,,,,,
76,6282,2020-05-22,94,Tamil Nadu,13967,,,,,,,,,,,,,,,,,,,,,,,
77,7128,2020-05-23,98,Tamil Nadu,14753,,,,,,,,,,,,,,,,,,,,,,,
78,7491,2020-05-24,103,Tamil Nadu,15512,,,,,,,,,,,,,,,,,,,,,,,
79,8324,2020-05-25,111,Tamil Nadu,16277,,,,,,,,,,,,,,,,,,,,,,,
80,8731,2020-05-26,118,Tamil Nadu,17082,,,,,,,,,,,,,,,,,,,,,,,
81,9342,2020-05-27,127,Tamil Nadu,17728,,,,,,,,,,,,,,,,,,,,,,,
82,9909,2020-05-28,133,Tamil Nadu,18545,,,,,,,,,,,,,,,,,,,,,,,
83,10548,2020-05-29,145,Tamil Nadu,19372,,,,,,,,,,,,,,,,,,,,,,,
84,11313,2020-05-30,154,Tamil Nadu,20246,,,,,,,,,,,,,,,,,,,,,,,
85,12000,2020-05-31,160,Tamil Nadu,21184,,,,,,,,,,,,,,,,,,,,,,,
86,12757,2020-06-01,173,Tamil Nadu,22333,,,,,,,,,,,,,,,,,,,,,,,
87,13170,2020-06-02,184,Tamil Nadu,23495,,,,,,,,,,,,,,,,,,,,,,,
88,13706,2020-06-03,197,Tamil Nadu,24586,,,,,,,,,,,,,,,,,,,,,,,
89,14316,2020-06-04,208,Tamil Nadu,25872,,,,,,,,,,,,,,,,,,,,,,,
90,14902,2020-06-05,220,Tamil Nadu,27256,,,,,,,,,,,,,,,,,,,,,,,
0,0,2020-04-07,0,Tripura,1,,,,,,,,,,,,,,,,,,,,,,,
1,0,2020-04-08,0,Tripura,1,,,,,,,,,,,,,,,,,,,,,,,
2,0,2020-04-09,0,Tripura,1,,,,,,,,,,,,,,,,,,,,,,,
3,0,2020-04-10,0,Tripura,1,,,,,,,,,,,,,,,,,,,,,,,
4,0,2020-04-11,0,Tripura,1,,,,,,,,,,,,,,,,,,,,,,,
5,0,2020-04-12,0,Tripura,2,,,,,,,,,,,,,,,,,,,,,,,
6,0,2020-04-13,0,Tripura,2,,,,,,,,,,,,,,,,,,,,,,,
7,0,2020-04-14,0,Tripura,2,,,,,,,,,,,,,,,,,,,,,,,
8,0,2020-04-15,0,Tripura,2,,,,,,,,,,,,,,,,,,,,,,,
9,1,2020-04-16,0,Tripura,2,,,,,,,,,,,,,,,,,,,,,,,
10,1,2020-04-17,0,Tripura,2,,,,,,,,,,,,,,,,,,,,,,,
11,1,2020-04-18,0,Tripura,2,,,,,,,,,,,,,,,,,,,,,,,
12,1,2020-04-19,0,Tripura,2,,,,,,,,,,,,,,,,,,,,,,,
13,1,2020-04-20,0,Tripura,2,,,,,,,,,,,,,,,,,,,,,,,
14,1,2020-04-21,0,Tripura,2,,,,,,,,,,,,,,,,,,,,,,,
15,1,2020-04-22,0,Tripura,2,,,,,,,,,,,,,,,,,,,,,,,
16,1,2020-04-23,0,Tripura,2,,,,,,,,,,,,,,,,,,,,,,,
17,1,2020-04-24,0,Tripura,2,,,,,,,,,,,,,,,,,,,,,,,
18,1,2020-04-25,0,Tripura,2,,,,,,,,,,,,,,,,,,,,,,,
19,2,2020-04-26,0,Tripura,2,,,,,,,,,,,,,,,,,,,,,,,
20,2,2020-04-27,0,Tripura,2,,,,,,,,,,,,,,,,,,,,,,,
21,2,2020-04-28,0,Tripura,2,,,,,,,,,,,,,,,,,,,,,,,
22,2,2020-04-29,0,Tripura,2,,,,,,,,,,,,,,,,,,,,,,,
23,2,2020-04-30,0,Tripura,2,,,,,,,,,,,,,,,,,,,,,,,
24,2,2020-05-01,0,Tripura,2,,,,,,,,,,,,,,,,,,,,,,,
25,2,2020-05-02,0,Tripura,2,,,,,,,,,,,,,,,,,,,,,,,
26,2,2020-05-03,0,Tripura,4,,,,,,,,,,,,,,,,,,,,,,,
27,2,2020-05-04,0,Tripura,16,,,,,,,,,,,,,,,,,,,,,,,
28,2,2020-05-05,0,Tripura,29,,,,,,,,,,,,,,,,,,,,,,,
29,2,2020-05-06,0,Tripura,43,,,,,,,,,,,,,,,,,,,,,,,
30,2,2020-05-07,0,Tripura,43,,,,,,,,,,,,,,,,,,,,,,,
31,2,2020-05-08,0,Tripura,65,,,,,,,,,,,,,,,,,,,,,,,
32,2,2020-05-09,0,Tripura,118,,,,,,,,,,,,,,,,,,,,,,,
33,2,2020-05-10,0,Tripura,134,,,,,,,,,,,,,,,,,,,,,,,
34,2,2020-05-11,0,Tripura,150,,,,,,,,,,,,,,,,,,,,,,,
35,2,2020-05-12,0,Tripura,152,,,,,,,,,,,,,,,,,,,,,,,
36,2,2020-05-13,0,Tripura,154,,,,,,,,,,,,,,,,,,,,,,,
37,16,2020-05-14,0,Tripura,155,,,,,,,,,,,,,,,,,,,,,,,
38,29,2020-05-15,0,Tripura,156,,,,,,,,,,,,,,,,,,,,,,,
39,42,2020-05-16,0,Tripura,156,,,,,,,,,,,,,,,,,,,,,,,
40,64,2020-05-17,0,Tripura,167,,,,,,,,,,,,,,,,,,,,,,,
41,85,2020-05-18,0,Tripura,167,,,,,,,,,,,,,,,,,,,,,,,
42,85,2020-05-19,0,Tripura,167,,,,,,,,,,,,,,,,,,,,,,,
43,116,2020-05-20,0,Tripura,173,,,,,,,,,,,,,,,,,,,,,,,
44,133,2020-05-21,0,Tripura,173,,,,,,,,,,,,,,,,,,,,,,,
45,148,2020-05-22,0,Tripura,173,,,,,,,,,,,,,,,,,,,,,,,
46,152,2020-05-23,0,Tripura,175,,,,,,,,,,,,,,,,,,,,,,,
47,153,2020-05-24,0,Tripura,189,,,,,,,,,,,,,,,,,,,,,,,
48,165,2020-05-25,0,Tripura,191,,,,,,,,,,,,,,,,,,,,,,,
49,165,2020-05-26,0,Tripura,194,,,,,,,,,,,,,,,,,,,,,,,
50,165,2020-05-27,0,Tripura,207,,,,,,,,,,,,,,,,,,,,,,,
51,165,2020-05-28,0,Tripura,230,,,,,,,,,,,,,,,,,,,,,,,
52,167,2020-05-29,0,Tripura,242,,,,,,,,,,,,,,,,,,,,,,,
53,171,2020-05-30,0,Tripura,251,,,,,,,,,,,,,,,,,,,,,,,
54,172,2020-05-31,0,Tripura,268,,,,,,,,,,,,,,,,,,,,,,,
55,173,2020-06-01,0,Tripura,313,,,,,,,,,,,,,,,,,,,,,,,
56,173,2020-06-02,0,Tripura,420,,,,,,,,,,,,,,,,,,,,,,,
57,173,2020-06-03,0,Tripura,468,,,,,,,,,,,,,,,,,,,,,,,
58,173,2020-06-04,0,Tripura,468,,,,,,,,,,,,,,,,,,,,,,,
59,173,2020-06-05,0,Tripura,644,,,,,,,,,,,,,,,,,,,,,,,
0,0,2020-03-04,0,Uttar Pradesh,6,,,,,,,,,,,,,,,,,,,,,,,
1,0,2020-03-05,0,Uttar Pradesh,7,,,,,,,,,,,,,,,,,,,,,,,
2,0,2020-03-06,0,Uttar Pradesh,7,,,,,,,,,,,,,,,,,,,,,,,
3,0,2020-03-07,0,Uttar Pradesh,7,,,,,,,,,,,,,,,,,,,,,,,
4,0,2020-03-08,0,Uttar Pradesh,7,,,,,,,,,,,,,,,,,,,,,,,
5,0,2020-03-09,0,Uttar Pradesh,7,,,,,,,,,,,,,,,,,,,,,,,
6,0,2020-03-10,0,Uttar Pradesh,7,,,,,,,,,,,,,,,,,,,,,,,
7,0,2020-03-11,0,Uttar Pradesh,9,,,,,,,,,,,,,,,,,,,,,,,
8,0,2020-03-12,0,Uttar Pradesh,11,,,,,,,,,,,,,,,,,,,,,,,
9,0,2020-03-13,0,Uttar Pradesh,11,,,,,,,,,,,,,,,,,,,,,,,
10,5,2020-03-14,0,Uttar Pradesh,12,,,,,,,,,,,,,,,,,,,,,,,
11,4,2020-03-15,0,Uttar Pradesh,13,,,,,,,,,,,,,,,,,,,,,,,
12,4,2020-03-16,0,Uttar Pradesh,13,,,,,,,,,,,,,,,,,,,,,,,
13,5,2020-03-17,0,Uttar Pradesh,15,,,,,,,,,,,,,,,,,,,,,,,
14,5,2020-03-18,0,Uttar Pradesh,16,,,,,,,,,,,,,,,,,,,,,,,
15,9,2020-03-19,0,Uttar Pradesh,19,,,,,,,,,,,,,,,,,,,,,,,
16,9,2020-03-20,0,Uttar Pradesh,19,,,,,,,,,,,,,,,,,,,,,,,
17,9,2020-03-21,0,Uttar Pradesh,24,,,,,,,,,,,,,,,,,,,,,,,
18,9,2020-03-22,0,Uttar Pradesh,27,,,,,,,,,,,,,,,,,,,,,,,
19,9,2020-03-23,0,Uttar Pradesh,31,,,,,,,,,,,,,,,,,,,,,,,
20,11,2020-03-24,0,Uttar Pradesh,33,,,,,,,,,,,,,,,,,,,,,,,
21,11,2020-03-25,0,Uttar Pradesh,37,,,,,,,,,,,,,,,,,,,,,,,
22,11,2020-03-26,0,Uttar Pradesh,41,,,,,,,,,,,,,,,,,,,,,,,
23,11,2020-03-27,0,Uttar Pradesh,41,,,,,,,,,,,,,,,,,,,,,,,
24,11,2020-03-28,0,Uttar Pradesh,55,,,,,,,,,,,,,,,,,,,,,,,
25,11,2020-03-29,0,Uttar Pradesh,55,,,,,,,,,,,,,,,,,,,,,,,
26,11,2020-03-30,0,Uttar Pradesh,75,,,,,,,,,,,,,,,,,,,,,,,
